eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat
0.34145488738336005,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,57.0,6.103515625e-05,-4.214419932180256,1.0,1.0,0.4054424464702606,0.0
0.42576177390469155,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,45.0,3.0517578125e-05,-4.515449920728757,1.0,1.0,0.5076730847358704,0.0
0.5308844442309882,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,36.0,3.0517578125e-05,-4.515449920728757,1.0,1.0,0.5858500599861145,0.0
0.6619624174845152,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,29.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.5144957900047302,0.0
0.8254041852680182,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,23.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.5669467449188232,0.0
1.0292005271944276,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,18.0,0.0,-12.0,1.0,1.0,0.6708203554153442,0.0
1.2833151855576512,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,23.0,0.0001678466796875,-3.7750872428780267,1.0,1.0,0.9995241761207581,0.0
1.600171999495828,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,1662.4864501953125,,1.0,1.0,0.9946933388710022,0.0
1.9952623149688795,1.189207115002721,none,"ap_fixed<16,6,AP_RND,AP_SAT>",True,False,,1027.917724609375,,1.0,1.0,0.9786363840103149,0.0
0.01,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.062164306640625,-1.2064589059525677,1.0,1.0,0.41346991062164307,0.0
0.012469049049711741,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.040191650390625,-1.3958641599871286,1.0,1.0,0.41323283314704895,0.0
0.015547718420411735,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.02557373046875,-1.5922059163124593,1.0,1.0,0.4203724265098572,0.0
0.019386526359522076,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0163116455078125,-1.7875022253882964,1.0,1.0,0.4240225553512573,0.0
0.024173154808041036,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0103302001953125,-1.9858912618965134,1.0,1.0,0.4127846956253052,0.0
0.03014162529877389,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,False,,0.0069427490234375,-2.158468533904033,1.0,1.0,0.41526147723197937,0.0
0.037583740428844416,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,502.0,0.0044097900390625,-2.355582087768667,1.0,1.0,0.4018346667289734,0.0
0.046863350287889544,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,394.0,0.0030059814453125,-2.5220137043176294,1.0,1.0,0.38883280754089355,0.0
0.05843414133735175,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,314.0,0.00201416015625,-2.6959059992022287,1.0,1.0,0.372235506772995,0.0
0.07286181745132274,1.2599210498948732,none,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,250.0,0.0013427734375,-2.8719972581500994,1.0,1.0,0.3811831772327423,0.0
