eta,gamma,controller,precision,diverged,converged,converged_step,final_loss,log_final_loss,final_alpha,min_alpha,min_update_cosine,max_grad_sat,max_curvature_proxy,max_curvature_for_control,max_hessian_lambda,max_hessian_spectral_norm,max_margin_lambda_raw,max_margin_lambda_ctrl,max_margin_norm_raw,max_margin_norm_ctrl,max_spectral_radius_raw,max_spectral_radius_ctrl,final_margin_lambda_raw,final_margin_lambda_ctrl,min_controller_feasible,min_alpha_min_bound,max_alpha_min_bound,min_alpha_max_bound,max_alpha_max_bound
0.1412537544622754,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.000518798828125,-3.2850010127443285,1.0,1.0,0.3565216064453125,0.0,1.078517198562622,1.078517198562622,1.082200634657274,1.082200634657274,0.15286490276391557,0.15286490276391557,0.15286490276391557,0.15286490276391557,0.9891517616729673,0.9891517616729673,0.15286490276391548,0.15286490276391548,1.0,0.0,0.0,1.0,1.0
0.17612999928460507,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0003509521484375,-3.4547520933686315,1.0,1.0,0.42560088634490967,0.0,1.077743649482727,1.077743649482727,1.082200634657274,1.082200634657274,0.19060799429379935,0.19060799429379935,0.19060799429379935,0.19060799429379935,0.9864732786156264,0.9864732786156264,0.19060799429379924,0.19060799429379924,1.0,0.0,0.0,1.0,1.0
0.21961736002054355,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0001678466796875,-3.7750872428780267,1.0,1.0,0.4057513475418091,0.0,1.0777745246887207,1.0777745246887207,1.082200634657274,1.082200634657274,0.2376700537227322,0.2376700537227322,0.2376700537227322,0.2376700537227322,0.983133463997522,0.983133463997522,0.237670053722732,0.237670053722732,1.0,0.0,0.0,1.0,1.0
0.27384196342643613,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,0.0001220703125,-3.913389940074015,1.0,1.0,0.4319594204425812,0.0,1.0776349306106567,1.0776349306106567,1.0822006346572737,1.0822006346572737,0.29635196143446685,0.29635196143446685,0.29635196143446685,0.29635196143446685,0.9789690331253482,0.9789690331253482,0.29635196143446674,0.29635196143446674,1.0,0.0,0.0,1.0,1.0
0.34145488738336005,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,7.62939453125e-05,-4.117509920595296,1.0,1.0,0.45566117763519287,0.0,1.0776658058166504,1.0776658058166504,1.082200634657274,1.082200634657274,0.3695227022908524,0.3695227022908524,0.3695227022908524,0.3695227022908524,0.9737763851006964,0.9737763851006964,0.3695227022908521,0.3695227022908521,1.0,0.0,0.0,1.0,1.0
0.42576177390469155,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,4.57763671875e-05,-4.339358666416729,1.0,1.0,0.48336824774742126,0.0,1.0776792764663696,1.0776792764663696,1.082200634657274,1.082200634657274,0.46075964610686715,0.46075964610686715,0.46075964610686715,0.46075964610686715,0.9673016476504993,0.9673016476504993,0.460759646106867,0.460759646106867,1.0,0.0,0.0,1.0,1.0
0.5308844442309882,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,4.57763671875e-05,-4.339358666416729,1.0,1.0,0.6363961100578308,0.0,1.077420711517334,1.077420711517334,1.0822006346572737,1.0822006346572737,0.5745234829987241,0.5745234829987241,0.5745234829987241,0.5745234829987241,0.9592282626334913,0.9592282626334913,0.5745234829987237,0.5745234829987237,1.0,0.0,0.0,1.0,1.0
0.6619624174845152,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,3.0517578125e-05,-4.515449920728757,1.0,1.0,0.6674237847328186,0.0,1.0774168968200684,1.0774168968200684,1.082200634657274,1.082200634657274,0.7163761185187896,0.7163761185187896,0.7163761185187896,0.7163761185187896,0.9491615228546683,0.9491615228546683,0.716376118518789,0.716376118518789,1.0,0.0,0.0,1.0,1.0
0.8254041852680182,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,1.52587890625e-05,-4.816479902161777,1.0,1.0,0.5773503184318542,0.0,1.0774235725402832,1.0774235725402832,1.0822006346572737,1.0822006346572737,0.8932529135658605,0.8932529135658605,0.8932529135658605,0.8932529135658605,0.9366092522385948,0.9366092522385948,0.8932529135658603,0.8932529135658603,1.0,0.0,0.0,1.0,1.0
1.0292005271944276,1.0,gt-order-0,"ap_fixed<16,6,AP_RND,AP_SAT>",False,True,500.0,1.52587890625e-05,-4.816479902161777,0.9716289639472961,0.901784360408783,0.6030226945877075,0.0,1.0774503946304321,1.0774503946304321,1.082200634657274,1.082200634657274,1.1138014926137512,1.1138014926137507,1.1138014926137512,1.1138014926137507,0.9209577619033994,0.928720945872778,1.1138014926137505,1.0822017903112504,1.0,0.0,0.0,1.0,1.0
